id	biotype	type
WBGene00022206	protein_coding	genic
WBGene00022207	protein_coding	genic
WBGene00022217	protein_coding	genic
WBGene00045295	protein_coding	genic
WBGene00022216	protein_coding	genic
WBGene00022215	protein_coding	genic
WBGene00022209	protein_coding	genic
WBGene00022214	protein_coding	genic
WBGene00022210	protein_coding	genic
WBGene00022213	protein_coding	genic
WBGene00022211	protein_coding	genic
WBGene00022212	protein_coding	genic
WBGene00044700	pseudogene	genic
WBGene00011606	protein_coding	genic
WBGene00011607	protein_coding	genic
WBGene00011608	pseudogene	genic
WBGene00011609	protein_coding	genic
WBGene00011610	protein_coding	genic
WBGene00011611	protein_coding	genic
WBGene00011612	protein_coding	genic
WBGene00195036	ncRNA	genic
WBGene00220062	snoRNA	genic
WBGene00011613	protein_coding	genic
WBGene00022227	pseudogene	genic
WBGene00022223	protein_coding	genic
WBGene00022225	protein_coding	genic
WBGene00022224	protein_coding	genic
WBGene00007078	pseudogene	genic
WBGene00007077	pseudogene	genic
WBGene00007076	protein_coding	genic
WBGene00043991	miRNA	genic
WBGene00007075	protein_coding	genic
WBGene00007079	protein_coding	genic
WBGene00043987	pseudogene	genic
WBGene00043989	protein_coding	genic
WBGene00003352	miRNA	genic
WBGene00043988	protein_coding	genic
WBGene00043990	protein_coding	genic
WBGene00004054	pseudogene	genic
WBGene00007074	pseudogene	genic
WBGene00022431	protein_coding	genic
WBGene00022432	protein_coding	genic
WBGene00022433	protein_coding	genic
WBGene00022429	protein_coding	genic
WBGene00021615	protein_coding	genic
WBGene00200740	ncRNA	genic
WBGene00196624	ncRNA	genic
WBGene00023371	pseudogene	genic
WBGene00023372	pseudogene	genic
WBGene00020083	protein_coding	genic
WBGene00020082	protein_coding	genic
WBGene00173568	piRNA	genic
WBGene00019734	protein_coding	genic
WBGene00023458	protein_coding	genic
WBGene00019733	protein_coding	genic
WBGene00015431	protein_coding	genic
WBGene00015430	protein_coding	genic
WBGene00196039	ncRNA	genic
WBGene00022908	tRNA	genic
WBGene00015429	protein_coding	genic
WBGene00015428	protein_coding	genic
WBGene00045270	protein_coding	genic
WBGene00167873	piRNA	genic
WBGene00019862	protein_coding	genic
WBGene00019863	protein_coding	genic
WBGene00045360	miRNA	genic
WBGene00002060	protein_coding	genic
WBGene00019864	protein_coding	genic
WBGene00195183	protein_coding	genic
WBGene00044281	protein_coding	genic
WBGene00019865	protein_coding	genic
WBGene00019861	protein_coding	genic
WBGene00022858	protein_coding	genic
WBGene00023117	tRNA	genic
WBGene00022859	protein_coding	genic
WBGene00000608	protein_coding	genic
WBGene00022860	protein_coding	genic
WBGene00022861	protein_coding	genic
WBGene00198244	ncRNA	genic
WBGene00199585	ncRNA	genic
WBGene00196241	ncRNA	genic
WBGene00197480	ncRNA	genic
WBGene00201298	ncRNA	genic
WBGene00018683	protein_coding	genic
WBGene00004127	protein_coding	genic
WBGene00018682	protein_coding	genic
WBGene00044556	protein_coding	genic
WBGene00000484	protein_coding	genic
WBGene00023034	tRNA	genic
WBGene00202078	ncRNA	genic
WBGene00199679	ncRNA	genic
WBGene00001185	protein_coding	genic
WBGene00023035	tRNA	genic
WBGene00015137	protein_coding	genic
WBGene00199361	ncRNA	genic
WBGene00200462	ncRNA	genic
